t,pop,avg_viruses,virus_1_cnt,virus_1_genome
972,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
973,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
974,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
975,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
976,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
977,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
978,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
979,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
980,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
981,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
982,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
983,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
984,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
985,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
986,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
987,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
988,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
989,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
990,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
991,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
992,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
993,63,0.047619,3,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
994,63,0.0634921,4,"0.339808,0.451992,0.220474,0.00968614,0.131546,0.474859,0.106234,0.22625,0.296166,0.488413,"
995,63,0.0793651,5,"0.244881,0.0465533,0.220389,0.406864,0.0736997,0.35946,0.395156,0.414758,0.331007,0.389069,"
996,63,0.0793651,5,"0.244881,0.0465533,0.220389,0.406864,0.0736997,0.35946,0.395156,0.414758,0.331007,0.389069,"
997,63,0.0793651,5,"0.244881,0.0465533,0.220389,0.406864,0.0736997,0.35946,0.395156,0.414758,0.331007,0.389069,"
998,62,0.0645161,4,"0.244881,0.0465533,0.220389,0.406864,0.0736997,0.35946,0.395156,0.414758,0.331007,0.389069,"
999,62,0.0645161,4,"0.244881,0.0465533,0.220389,0.406864,0.0736997,0.35946,0.395156,0.414758,0.331007,0.389069,"
